kat_uzemi,upper_zoning_id,parcel_number,gml_id,areaValue_m2,beginLifespanVersion,endLifespanVersion,geometry,inspire_localId,inspire_namespace,label,nationalCadastralReference,refPoint_x,refPoint_y,refPoint_lon,refPoint_lat,validFrom,administrativeUnit_href,administrativeUnit_title,zoning_href,zoning_title,id_valuo
Horní Heršpice,612065,873/135,CP.94450359010,102.0,2023-11-30T09:26:20Z,,-597570.23 -1164194.04 -597570.23 -1164196.84 -597570.24 -1164202.45 -597570.25 -1164210.8 -597570.1 -1164210.88 -597564.45 -1164210.89 -597564.43 -1164192.55 -597570.23 -1164194.04,CP.94450359010,CZ-00025712-CUZK_CP,873/135,612065-873/135,-597566.15,-1164206.11,16.62121652854683,49.16480656550068,,http://services.cuzk.cz/wfs/inspire-au-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=AU.582786,Horní Heršpice,http://services.cuzk.cz/wfs/inspire-cp-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=CZ.612065,Brno,4646
Horní Heršpice,612065,873/223,CP.94450451010,176.0,2024-01-12T13:16:20Z,,-597574.81 -1164109.18 -597574.81 -1164108.3 -597574.8 -1164105.83 -597574.8 -1164103.32 -597574.8 -1164100.82 -597574.8 -1164098.31 -597574.8 -1164095.81 -597574.79 -1164093.3 -597574.79 -1164090.58 -597579.7 -1164090.61 -597579.88 -1164086.04 -597583.44 -1164086.01 -597583.35 -1164109.15 -597574.81 -1164109.18,CP.94450451010,CZ-00025712-CUZK_CP,873/223,612065-873/223,-597582.33,-1164093.01,16.620829471034522,49.165802143257025,,http://services.cuzk.cz/wfs/inspire-au-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=AU.582786,Horní Heršpice,http://services.cuzk.cz/wfs/inspire-cp-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=CZ.612065,Brno,4647
Horní Heršpice,612065,873/209,CP.94450432010,125.0,2024-01-12T13:16:20Z,,-597552.69 -1164069.58 -597548.47 -1164069.54 -597548.47 -1164068.36 -597546.24 -1164068.24 -597545.7 -1164068.24 -597545.71 -1164065.81 -597551.45 -1164065.78 -597551.44 -1164068.02 -597558.21 -1164067.92 -597563.63 -1164067.92 -597564.48 -1164067.92 -597564.47 -1164083.9 -597559.31 -1164083.93 -597559.32 -1164077.03 -597559.2 -1164075.48 -597558.81 -1164074.14 -597558.22 -1164072.97 -597557.22 -1164071.7 -597555.85 -1164070.61 -597554.34 -1164069.91 -597552.69 -1164069.58,CP.94450432010,CZ-00025712-CUZK_CP,873/209,612065-873/209,-597560.61,-1164080.04,16.621106516547997,49.165939067177455,,http://services.cuzk.cz/wfs/inspire-au-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=AU.582786,Horní Heršpice,http://services.cuzk.cz/wfs/inspire-cp-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=CZ.612065,Brno,4648
Horní Heršpice,612065,873/199,CP.94450449010,66.0,2023-11-30T13:16:20Z,,-597612.07 -1164175.78 -597591.18 -1164172.52 -597591.43 -1164171.38 -597592.36 -1164170.27 -597593.76 -1164169.79 -597597.1 -1164170.27 -597612.6 -1164172.45 -597612.07 -1164175.78,CP.94450449010,CZ-00025712-CUZK_CP,873/199,612065-873/199,-597605.81,-1164174.53,16.620629327263654,49.16505063499015,,http://services.cuzk.cz/wfs/inspire-au-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=AU.582786,Horní Heršpice,http://services.cuzk.cz/wfs/inspire-cp-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=CZ.612065,Brno,4651
Horní Heršpice,612065,873/201,CP.94450424010,56.0,2023-11-30T13:16:20Z,,-597572.02 -1164169.16 -597574.14 -1164169.78 -597578.58 -1164170.53 -597579.66 -1164170.72 -597578.82 -1164175.8 -597571.02 -1164175.75 -597570.4 -1164176.13 -597570.21 -1164176.74 -597570.21 -1164166.81 -597570.43 -1164167.5 -597571.07 -1164168.42 -597572.02 -1164169.16,CP.94450424010,CZ-00025712-CUZK_CP,873/201,612065-873/201,-597578.71,-1164173.76,16.62099767479191,49.165083675314676,,http://services.cuzk.cz/wfs/inspire-au-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=AU.582786,Horní Heršpice,http://services.cuzk.cz/wfs/inspire-cp-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=CZ.612065,Brno,4652
Horní Heršpice,612065,873/207,CP.94450430010,30.0,2024-01-12T13:16:20Z,,-597574.08 -1164077.45 -597578.72 -1164077.44 -597578.73 -1164083.87 -597574.16 -1164083.86 -597574.08 -1164077.45,CP.94450430010,CZ-00025712-CUZK_CP,873/207,612065-873/207,-597575.72,-1164083.38,16.620905419367798,49.16589462192092,,http://services.cuzk.cz/wfs/inspire-au-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=AU.582786,Horní Heršpice,http://services.cuzk.cz/wfs/inspire-cp-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=CZ.612065,Brno,4653
Horní Heršpice,612065,873/212,CP.94450435010,124.0,2024-01-12T13:16:20Z,,-597577.48 -1164118.06 -597583.99 -1164117.98 -597583.89 -1164113.36 -597577.4 -1164113.41 -597577.79 -1164112.96 -597578.31 -1164112.6 -597579.18 -1164112.34 -597595.17 -1164112.28 -597595.17 -1164115.39 -597599.39 -1164115.39 -597599.27 -1164118.17 -597599.06 -1164118.95 -597598.47 -1164119.65 -597597.59 -1164119.96 -597592.45 -1164119.98 -597576.98 -1164119.97 -597576.98 -1164118.07 -597577.48 -1164118.06,CP.94450435010,CZ-00025712-CUZK_CP,873/212,612065-873/212,-597595.72,-1164118.98,16.620685133548424,49.16555702959647,,http://services.cuzk.cz/wfs/inspire-au-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=AU.582786,Horní Heršpice,http://services.cuzk.cz/wfs/inspire-cp-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=CZ.612065,Brno,4654
Horní Heršpice,612065,873/216,CP.94450439010,10.0,2024-01-12T13:16:20Z,,-597587.87 -1164051.36 -597591.16 -1164051.37 -597591.19 -1164054.3 -597587.85 -1164054.3 -597587.87 -1164051.36,CP.94450439010,CZ-00025712-CUZK_CP,873/216,612065-873/216,-597589.43,-1164053.47,16.62067447101302,49.16614880583303,,http://services.cuzk.cz/wfs/inspire-au-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=AU.582786,Horní Heršpice,http://services.cuzk.cz/wfs/inspire-cp-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=CZ.612065,Brno,4655
Horní Heršpice,612065,873/217,CP.94450440010,23.0,2024-01-12T13:16:20Z,,-597568.22 -1164051.37 -597576.06 -1164051.38 -597576.05 -1164054.3 -597568.2 -1164054.3 -597568.22 -1164051.37,CP.94450440010,CZ-00025712-CUZK_CP,873/217,612065-873/217,-597575.24,-1164053.96,16.620868662605698,49.16615812065692,,http://services.cuzk.cz/wfs/inspire-au-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=AU.582786,Horní Heršpice,http://services.cuzk.cz/wfs/inspire-cp-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=CZ.612065,Brno,4656
Horní Heršpice,612065,873/219,CP.94450442010,106.0,2024-01-12T13:16:20Z,,-597526.02 -1164047.27 -597527.76 -1164047.18 -597536.01 -1164051.36 -597531.15 -1164051.36 -597531.15 -1164055.71 -597529.01 -1164055.71 -597528.98 -1164062.04 -597528.99 -1164071.4 -597524.92 -1164071.32 -597526.02 -1164047.27,CP.94450442010,CZ-00025712-CUZK_CP,873/219,612065-873/219,-597526.18,-1164066.19,16.62155556006631,49.16609612452102,,http://services.cuzk.cz/wfs/inspire-au-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=AU.582786,Horní Heršpice,http://services.cuzk.cz/wfs/inspire-cp-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=CZ.612065,Brno,4657
Horní Heršpice,612065,873/222,CP.94450445010,32.0,2023-11-30T09:26:20Z,,-597576.98 -1164119.97 -597574.36 -1164119.95 -597572.86 -1164119.66 -597571.54 -1164118.86 -597570.62 -1164117.65 -597570.23 -1164115.96 -597572.81 -1164115.97 -597573.28 -1164115.8 -597573.86 -1164115.42 -597574.3 -1164114.95 -597574.76 -1164113.95 -597574.75 -1164113.43 -597577.4 -1164113.41 -597577.48 -1164118.06 -597576.98 -1164118.07 -597576.98 -1164119.97,CP.94450445010,CZ-00025712-CUZK_CP,873/222,612065-873/222,-597577.12,-1164117.95,16.620937212143215,49.165584190601315,,http://services.cuzk.cz/wfs/inspire-au-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=AU.582786,Horní Heršpice,http://services.cuzk.cz/wfs/inspire-cp-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=CZ.612065,Brno,4658
Horní Heršpice,612065,874/6,CP.94450446010,5.0,2024-01-12T13:16:20Z,,-597575.05 -1164049.13 -597580.89 -1164049.13 -597580.19 -1164050.75 -597579 -1164050.47 -597575.12 -1164049.31 -597575.05 -1164049.13,CP.94450446010,CZ-00025712-CUZK_CP,874/6,612065-874/6,-597579.25,-1164049.88,16.62080798401352,49.16619072841734,,http://services.cuzk.cz/wfs/inspire-au-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=AU.582786,Horní Heršpice,http://services.cuzk.cz/wfs/inspire-cp-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=CZ.612065,Brno,4659
Horní Heršpice,612065,873/149,CP.94450374010,914.0,2023-11-30T09:26:20Z,,-597606.92 -1164125.75 -597595.94 -1164125.75 -597584.98 -1164125.77 -597574.62 -1164125.76 -597573.32 -1164126 -597572.32 -1164126.44 -597571.37 -1164127.12 -597570.87 -1164127.67 -597570.54 -1164128.29 -597570.21 -1164129.73 -597570.2 -1164132.74 -597570.2 -1164148.14 -597570.21 -1164161.09 -597570.21 -1164166.81 -597570.21 -1164176.74 -597570.21 -1164177.75 -597570.21 -1164178.41 -597570.21 -1164181.44 -597570.22 -1164183.8 -597570.22 -1164186.41 -597570.22 -1164188.8 -597570.22 -1164191.41 -597570.23 -1164194.04 -597564.43 -1164192.55 -597564.4 -1164153.03 -597564.42 -1164132.73 -597564.45 -1164115.92 -597564.45 -1164108.83 -597564.45 -1164105.86 -597564.45 -1164103.35 -597564.46 -1164100.85 -597564.46 -1164098.36 -597564.46 -1164095.85 -597564.46 -1164093.36 -597564.46 -1164090.89 -597564.47 -1164088.37 -597564.47 -1164085.46 -597564.47 -1164083.9 -597570.28 -1164083.89 -597570.27 -1164090.55 -597570.27 -1164093.34 -597570.27 -1164095.83 -597570.26 -1164098.33 -597570.26 -1164100.82 -597570.25 -1164103.32 -597570.25 -1164105.83 -597570.25 -1164108.3 -597570.24 -1164111.25 -597570.23 -1164115.96 -597570.62 -1164117.65 -597571.54 -1164118.86 -597572.86 -1164119.66 -597574.36 -1164119.95 -597576.98 -1164119.97 -597592.45 -1164119.98 -597597.59 -1164119.96 -597606.79 -1164119.93 -597617.54 -1164120.11 -597617.41 -1164125.55 -597606.92 -1164125.75,CP.94450374010,CZ-00025712-CUZK_CP,873/149,612065-873/149,-597566.23,-1164137.15,16.621113945855228,49.165423039448726,,http://services.cuzk.cz/wfs/inspire-au-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=AU.582786,Horní Heršpice,http://services.cuzk.cz/wfs/inspire-cp-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=CZ.612065,Brno,4660
Horní Heršpice,612065,873/200,CP.94450423010,16.0,2023-11-30T13:16:20Z,,-597578.82 -1164175.8 -597578.49 -1164177.75 -597570.21 -1164177.75 -597570.21 -1164176.74 -597570.4 -1164176.13 -597571.02 -1164175.75 -597578.82 -1164175.8,CP.94450423010,CZ-00025712-CUZK_CP,873/200,612065-873/200,-597575.91,-1164177.02,16.621040647937114,49.1650572310108,,http://services.cuzk.cz/wfs/inspire-au-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=AU.582786,Horní Heršpice,http://services.cuzk.cz/wfs/inspire-cp-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=CZ.612065,Brno,4661
Horní Heršpice,612065,873/215,CP.94450438010,200.0,2024-01-12T13:16:20Z,,-597610.37 -1164051.36 -597596.06 -1164051.38 -597596.07 -1164054.3 -597591.19 -1164054.3 -597591.16 -1164051.37 -597587.87 -1164051.36 -597576.06 -1164051.38 -597568.22 -1164051.37 -597556.06 -1164051.36 -597545.89 -1164051.37 -597536.01 -1164051.36 -597527.76 -1164047.18 -597531.94 -1164046.95 -597536.28 -1164049.09 -597564.09 -1164049.12 -597575.05 -1164049.13 -597575.12 -1164049.31 -597579 -1164050.47 -597580.19 -1164050.75 -597580.89 -1164049.13 -597601.04 -1164049.14 -597605.51 -1164049.34 -597611.82 -1164049.35 -597615.63 -1164049.35 -597615.59 -1164051.07 -597611.7 -1164051.04 -597611.67 -1164051.43 -597610.37 -1164051.36,CP.94450438010,CZ-00025712-CUZK_CP,873/215,612065-873/215,-597559.38,-1164051.26,16.621080928494624,49.16619756777613,,http://services.cuzk.cz/wfs/inspire-au-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=AU.582786,Horní Heršpice,http://services.cuzk.cz/wfs/inspire-cp-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=CZ.612065,Brno,4662
Horní Heršpice,612065,873/136,CP.94450361010,14.0,2023-11-30T13:16:20Z,,-597575.56 -1164195.4 -597573.28 -1164209.12 -597572.97 -1164209.26 -597573.25 -1164207.67 -597573.25 -1164202.43 -597573.24 -1164196.84 -597574.92 -1164196.84 -597575.18 -1164195.31 -597575.56 -1164195.4,CP.94450361010,CZ-00025712-CUZK_CP,873/136,612065-873/136,-597574.13,-1164199.03,16.62109730990254,49.16486216401207,,http://services.cuzk.cz/wfs/inspire-au-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=AU.582786,Horní Heršpice,http://services.cuzk.cz/wfs/inspire-cp-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=CZ.612065,Brno,4663
Horní Heršpice,612065,873/221,CP.94450444010,16.0,2023-11-30T13:16:20Z,,-597584.67 -1164171.5 -597579.66 -1164170.72 -597578.58 -1164170.53 -597578.98 -1164168.26 -597579.03 -1164167.97 -597585.06 -1164168.98 -597584.67 -1164171.5,CP.94450444010,CZ-00025712-CUZK_CP,873/221,612065-873/221,-597582.49,-1164170.37,16.62094114895476,49.16511033604742,,http://services.cuzk.cz/wfs/inspire-au-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=AU.582786,Horní Heršpice,http://services.cuzk.cz/wfs/inspire-cp-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=CZ.612065,Brno,4664
Horní Heršpice,612065,873/209,CP.94450432010,125.0,2024-01-12T13:16:20Z,,-597552.69 -1164069.58 -597548.47 -1164069.54 -597548.47 -1164068.36 -597546.24 -1164068.24 -597545.7 -1164068.24 -597545.71 -1164065.81 -597551.45 -1164065.78 -597551.44 -1164068.02 -597558.21 -1164067.92 -597563.63 -1164067.92 -597564.48 -1164067.92 -597564.47 -1164083.9 -597559.31 -1164083.93 -597559.32 -1164077.03 -597559.2 -1164075.48 -597558.81 -1164074.14 -597558.22 -1164072.97 -597557.22 -1164071.7 -597555.85 -1164070.61 -597554.34 -1164069.91 -597552.69 -1164069.58,CP.94450432010,CZ-00025712-CUZK_CP,873/209,612065-873/209,-597560.61,-1164080.04,16.621106516547997,49.165939067177455,,http://services.cuzk.cz/wfs/inspire-au-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=AU.582786,Horní Heršpice,http://services.cuzk.cz/wfs/inspire-cp-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=CZ.612065,Brno,4665
Horní Heršpice,612065,873/130,CP.94450365010,875.0,2023-11-30T13:16:20Z,,-597613.3 -1164178.33 -597611.7 -1164178.06 -597607.44 -1164203.58 -597575.56 -1164195.4 -597578.49 -1164177.75 -597578.82 -1164175.8 -597579.66 -1164170.72 -597584.67 -1164171.5 -597591.18 -1164172.52 -597612.07 -1164175.78 -597611.95 -1164176.46 -597613.57 -1164176.75 -597613.3 -1164178.33,CP.94450365010,CZ-00025712-CUZK_CP,873/130,612065-873/130,-597600.03,-1164188.8,16.62072913461099,49.164928629935176,,http://services.cuzk.cz/wfs/inspire-au-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=AU.582786,Horní Heršpice,http://services.cuzk.cz/wfs/inspire-cp-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=CZ.612065,Brno,4666
Horní Heršpice,612065,873/157,CP.94450450010,293.0,2024-01-12T13:16:20Z,,-597583.61 -1164067.94 -597590.74 -1164068.02 -597591.35 -1164068.03 -597591.39 -1164075.85 -597591.25 -1164077.32 -597590.52 -1164079.61 -597589.42 -1164081.34 -597587.95 -1164082.48 -597585.78 -1164083.45 -597583.52 -1164083.9 -597579.87 -1164083.88 -597578.73 -1164083.87 -597578.72 -1164077.44 -597574.08 -1164077.45 -597574.16 -1164083.86 -597570.28 -1164083.89 -597570.25 -1164067.93 -597570.96 -1164067.93 -597578.24 -1164067.95 -597583.61 -1164067.94,CP.94450450010,CZ-00025712-CUZK_CP,873/157,612065-873/157,-597585.2,-1164076.58,16.620766158545013,49.165946268949796,,http://services.cuzk.cz/wfs/inspire-au-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=AU.582786,Horní Heršpice,http://services.cuzk.cz/wfs/inspire-cp-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=CZ.612065,Brno,4667
Horní Heršpice,612065,873/208,CP.94450431010,92.0,2024-01-12T13:16:20Z,,-597570.28 -1164083.89 -597564.47 -1164083.9 -597564.48 -1164067.92 -597570.25 -1164067.93 -597570.28 -1164083.89,CP.94450431010,CZ-00025712-CUZK_CP,873/208,612065-873/208,-597566.6,-1164080.28,16.621025200786903,49.16593114024628,,http://services.cuzk.cz/wfs/inspire-au-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=AU.582786,Horní Heršpice,http://services.cuzk.cz/wfs/inspire-cp-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=CZ.612065,Brno,4668
Horní Heršpice,612065,873/206,CP.94450429010,64.0,2024-01-12T13:16:20Z,,-597579.88 -1164086.04 -597579.7 -1164090.61 -597574.79 -1164090.58 -597570.27 -1164090.55 -597570.28 -1164083.89 -597574.16 -1164083.86 -597578.73 -1164083.87 -597579.87 -1164083.88 -597579.88 -1164086.04,CP.94450429010,CZ-00025712-CUZK_CP,873/206,612065-873/206,-597579.17,-1164086.81,16.620863429726327,49.16586062551983,,http://services.cuzk.cz/wfs/inspire-au-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=AU.582786,Horní Heršpice,http://services.cuzk.cz/wfs/inspire-cp-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=CZ.612065,Brno,4669
Horní Heršpice,612065,873/202,CP.94450425010,32.0,2023-11-30T13:16:20Z,,-597578.58 -1164170.53 -597574.14 -1164169.78 -597572.02 -1164169.16 -597571.07 -1164168.42 -597570.43 -1164167.5 -597570.21 -1164166.81 -597570.21 -1164161.09 -597572.2 -1164159.9 -597572.2 -1164166.01 -597572.7 -1164167 -597573.64 -1164167.3 -597574.71 -1164167.5 -597574.75 -1164167.2 -597575.27 -1164167.29 -597575.21 -1164167.59 -597578.45 -1164168.18 -597578.98 -1164168.26 -597578.58 -1164170.53,CP.94450425010,CZ-00025712-CUZK_CP,873/202,612065-873/202,-597578.23,-1164170.03,16.62099872936468,49.165117487412985,,http://services.cuzk.cz/wfs/inspire-au-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=AU.582786,Horní Heršpice,http://services.cuzk.cz/wfs/inspire-cp-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=CZ.612065,Brno,4670
Horní Heršpice,612065,873/203,CP.94450426010,109.0,2024-01-12T13:16:20Z,,-597585.58 -1164085.94 -597593.32 -1164085.85 -597593.32 -1164088.62 -597591.48 -1164088.62 -597591.48 -1164088.91 -597588.35 -1164088.93 -597588.36 -1164096.65 -597588.35 -1164104.41 -597592.94 -1164104.42 -597592.94 -1164104.74 -597594.73 -1164104.74 -597594.74 -1164109.11 -597585.56 -1164109.14 -597585.58 -1164085.94,CP.94450426010,CZ-00025712-CUZK_CP,873/203,612065-873/203,-597586.04,-1164101.7,16.620791678507587,49.165720867794796,,http://services.cuzk.cz/wfs/inspire-au-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=AU.582786,Horní Heršpice,http://services.cuzk.cz/wfs/inspire-cp-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=CZ.612065,Brno,4671
Horní Heršpice,612065,873/218,CP.94450441010,30.0,2024-01-12T13:16:20Z,,-597545.89 -1164051.37 -597556.06 -1164051.36 -597556.06 -1164054.3 -597545.94 -1164054.29 -597545.89 -1164051.37,CP.94450441010,CZ-00025712-CUZK_CP,873/218,612065-873/218,-597553.19,-1164053.91,16.621169225014444,49.166179849053336,,http://services.cuzk.cz/wfs/inspire-au-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=AU.582786,Horní Heršpice,http://services.cuzk.cz/wfs/inspire-cp-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=CZ.612065,Brno,4672
Horní Heršpice,612065,873/146,CP.94450371010,193.0,2023-11-30T13:16:20Z,,-597591.18 -1164172.52 -597584.67 -1164171.5 -597585.06 -1164168.98 -597585.57 -1164167.07 -597586.75 -1164165.25 -597587.63 -1164164.46 -597588.78 -1164163.77 -597590.32 -1164163.31 -597591.91 -1164163.26 -597598.08 -1164164.26 -597598.03 -1164164.56 -597600.59 -1164164.97 -597603.21 -1164165.38 -597605.54 -1164165.76 -597608.12 -1164166.17 -597610.47 -1164166.54 -597613.29 -1164166.99 -597616.47 -1164167.58 -597615.96 -1164172.96 -597612.6 -1164172.45 -597597.1 -1164170.27 -597593.76 -1164169.79 -597592.36 -1164170.27 -597591.43 -1164171.38 -597591.18 -1164172.52,CP.94450371010,CZ-00025712-CUZK_CP,873/146,612065-873/146,-597605.22,-1164169.21,16.620629541085663,49.165098768975824,,http://services.cuzk.cz/wfs/inspire-au-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=AU.582786,Horní Heršpice,http://services.cuzk.cz/wfs/inspire-cp-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=CZ.612065,Brno,4673
